GENEID,KD_1_1,KD_1_2,KD_2_1,KD_2_2,KD_2_3
Dgcr2,-0.071686997,-0.120554231,-0.319010798,-0.062589591,-0.33829704
Dgcr6,-0.130421957,0.154817287,-0.29916873,-0.252160165,-0.403519538
Dgcr8,0.002575489,0.129890093,0.0491589,0.029370667,0.02676702
Dgka,0.188851113,0.159160017,0.172661034,-0.158300439,0.246538123
Dgkb,0.168351149,0.304004663,0.202406564,0.277596931,0.2652873
Dgkd,-0.078720392,0.00219781,-0.13782871,-0.00413568,-0.088442048
Dgke,0.004805848,-0.049325101,0.075464248,0.038457911,0.000484444
Dgkg,0.058762581,0.085156247,0.040699213,0.028272553,0.044447318
Dgkh,-0.034910963,0.049497909,0.053304115,0.24243638,0.243084938
Dgki,-0.005739186,-0.135200736,0.049040429,0.138583116,0.032637134
Dgkk,-0.288931662,-0.308783521,0.208014359,-0.149558717,0.203190737
Dgkq,-0.231338397,-0.090148803,-0.028548236,0.044023161,-0.094810317
Dgkz,-0.284917855,0.085390016,-0.140181958,0.058006093,-0.05538479
Dglucy,0.194368419,0.128639546,0.025100428,-0.143806902,-0.05489757
Dguok,0.001902597,-0.496834475,-0.441757634,-0.258760283,-0.424175181
Dhcr24,-0.221337387,-0.235751325,-0.165462359,-0.057713925,-0.353725972
Dhcr7,-0.047945006,0.390868604,-0.057017252,0.038035903,-0.292415331
Dhdds,-0.142501891,-0.163378091,0.054922895,-0.03647882,0.08169235
Dhdh,-0.261114896,-0.561646127,-0.120386442,-0.086055504,-0.243754774
Dhfr,-0.231127583,-0.421188945,-0.204620299,-0.129175686,0.041141579
Dhodh,-0.232555934,-0.013393252,-0.222654544,-0.289432036,-0.220657976
Dhps,0.198980215,-0.162611846,-0.059431559,-0.031477098,-0.36073008
Dhrs1,-0.181568511,-0.224918308,-0.447147315,-0.266589744,-0.562736386
Dhrs13,0.097955443,-0.003735385,-0.165365175,-0.192102928,-0.016417395
Dhrs3,-0.032251067,-0.139121855,-0.034935815,-0.015896504,-0.357405654
Dhrs4,-0.059532683,-0.202264344,-0.33891867,-0.351916254,-0.114544378
Dhrs7,-0.141262147,0.10830176,-0.096614351,-0.283816783,-0.266717961
Dhrs7b,0.119727022,0.108931861,-0.168674094,-0.155583189,-0.176272784
Dhrs7l,0.281926186,-0.60057474,0.111352761,-0.392104953,0.166861572
Dhtkd1,-0.00587184,-0.518722455,0.237918369,-0.167550913,0.269952394
Dhx15,0.076561574,0.134303922,0.05596921,0.082792945,0.100968049
Dhx16,-0.129827761,-0.122373725,-0.182366163,-0.244531227,-0.211828513
Dhx29,0.077698718,-0.05118045,0.022208114,-0.051068835,-0.06684592
Dhx30,0.068543405,-0.132468207,-0.146120762,-0.110234973,-0.175152019
Dhx32,-0.203915048,-0.043405884,-0.189985866,-0.195764423,-0.358874415
Dhx33,-0.099399928,-0.143800356,-0.110092669,0.007358075,0.051711992
Dhx34,-0.237940536,-0.211224619,-0.340838193,-0.123298439,-0.173178513
Dhx35,0.138077049,-0.071163142,-0.221888723,0.083721265,-0.019039036
Dhx36,0.147588539,0.129965086,0.13871779,0.12674677,0.081872505
Dhx37,-0.231374936,-0.294008481,-0.066434621,-0.084449763,0.036553624
Dhx38,-0.361821562,-0.444287039,-0.094523635,-0.306415054,-0.483921683
Dhx40,0.202145045,0.205873204,0.025030088,0.006259159,-0.072624717
Dhx57,-0.084385685,0.085104695,0.074113504,-0.074219098,-0.072575412
Dhx8,-0.03111325,-0.019572284,0.04966578,-0.124423373,-0.075722709
Dhx9,-0.088351532,0.102228379,0.066312826,0.09282156,0.026145824
Diablo,-0.00469446,0.097304302,-0.13854801,-0.04679685,-0.253210974
Diaph1,-0.481519248,0.223156855,0.094936438,-0.019821986,0.095809762
Diaph2,0.016098118,-0.21223478,-0.000670161,0.155208,0.361132267
Diaph3,-0.439277899,0.052465466,-0.259503364,0.013228008,0.006258493
Dicer1,-0.061345243,0.029119552,0.033250964,0.056980541,0.142759475
Dido1,-0.097597103,-0.098784895,-0.008679214,-0.01727345,-0.054965117
Dimt1,0.098549106,0.18769603,0.10015495,0.143132701,0.092084283
Dio2,0.461701753,0.43943811,0.292355399,0.220710403,0.09368129
Dip2a,0.008172752,0.048500637,-0.067224719,-0.095589988,-0.133285141
Dip2b,0.011191561,-0.206790565,-0.045888528,0.063490133,-0.05502486
Dip2c,-0.066555631,0.17907032,0.060902543,-0.0426958,-0.172730516
Dipk1a,0.275045181,0.173873884,0.092886493,0.098461698,0.095444429
Dipk1b,-0.285878793,-0.03340616,-0.32771798,-0.142840807,-0.395381275
Dipk1c,-0.189940145,0.117290614,-0.05540012,-0.201127326,0.135342191
Dipk2a,0.239480452,-0.053501954,0.10047313,-0.066808642,0.191054087
Diras1,-0.270483733,0.150735607,0.104026918,0.017254234,-0.082944527
Diras2,0.252523507,0.436593304,0.053436293,0.23030868,0.034511892
Dis3,0.257049475,0.123907399,0.287570315,0.176233386,0.345011575
Dis3l,-0.198332029,0.143351668,-0.06929352,-0.175920202,-0.112950341
Dis3l2,0.032649834,0.119226235,0.009409764,-0.068678753,0.000293497
Disc1,-0.097206862,-0.02875822,-0.178438023,-0.258034085,-0.257582037
Disp1,-0.077281509,-0.139011705,-0.05349618,-0.191176958,0.136498561
Disp2,-0.312749097,-0.043875739,-0.018360715,0.084147067,-0.113090294
Disp3,-0.591835483,0.217033281,0.025305171,0.070335118,-0.185133264
Dixdc1,-0.042070102,0.008723798,0.072028003,-0.015470744,0.024939353
Dkc1,-0.054979054,-0.016070607,0.056636551,0.06229991,0.157078437
Dkk2,0.020568812,-0.46088068,0.122093553,0.15221388,0.048222272
Dkk3,0.320863339,0.257031095,-0.206885154,0.116075335,-0.265176741
Dlat,-0.017366536,0.441542197,0.116097292,0.102157159,0.064249152
Dlc1,-0.024168801,-0.14463686,-0.011541047,-0.025862595,-0.147452113
Dld,0.280922775,0.24025553,0.165533717,0.030972296,0.108925677
Dlec1,-0.229586988,-0.366731852,-0.198069621,-0.322185472,0.286278402
Dlg1,0.008969327,0.123973509,0.080556041,0.06242377,0.058681283
Dlg2,0.133995821,0.136928821,0.09030879,0.14822406,0.095987882
Dlg3,-0.185005433,0.141390573,0.000850478,-0.124926516,-0.082982109
Dlg4,-0.044307255,0.154308776,0.063012174,0.135248361,0.156915525
Dlg5,-0.137354169,-0.090133999,0.041491591,0.033276113,-0.102388252
Dlgap1,0.048191214,0.042421692,0.103782088,0.204021721,0.274613616
Dlgap2,-0.25713921,0.13850067,0.060809179,-0.083867229,0.23558701
Dlgap3,0.053709269,-0.005575059,-0.226610025,-0.231609593,-0.220122322
Dlgap4,-0.008843337,0.170925269,-0.054853476,0.066489235,0.195731771
Dlgap5,-0.371650944,-0.190842491,-0.272685455,-0.353132956,0.179069124
Dlk2,-0.214647336,0.277793335,-0.044907214,0.138300683,0.074466407
Dll1,-0.425526152,-0.359740859,-0.138919651,0.069091315,-0.467140915
Dlst,0.036752092,0.089243231,-0.054670173,-0.102948781,-0.15198357
Dlx1,0.048932725,0.106170761,0.136729051,-0.113535993,-0.032764287
Dlx2,0.127514398,-0.162203822,0.09492196,0.055554463,0.011380318
Dlx5,-0.162357422,0.05160506,0.032757957,-0.191532709,-0.075240755
Dlx6,0.066572109,-0.584413513,0.231569999,-0.195492754,0.357896043
Dmac1,0.164751127,0.120430978,-0.032473815,-0.013989207,-0.109537856
Dmac2,0.041190768,0.135336598,0.038523001,-0.0359163,-0.081953414
Dmac2l,0.025197174,0.293788327,-0.212897007,0.165439214,-0.075871567
Dmap1,0.153691481,-0.145105336,-0.326770827,-0.257604193,-0.394042552
Dmbt1,-0.571726107,-0.48273871,-0.389203587,-0.392910672,0.647733692
Dmbx1,0.027215653,-0.342672326,0.047879758,-0.250710312,0.2579275
Dmc1,0.05308263,0.081856139,0.110508144,0.168610319,0.327765054
Dmd,0.056921599,0.002974879,0.252715227,0.155209318,0.235914736
Dmkn,0.017981548,-0.471829404,-0.206479463,-0.422484422,0.177151723
Dmp1,-0.270779347,-0.118372243,-0.061165301,0.009448184,-0.256007827
Dmpk,-0.152790772,-0.065738629,0.01474697,-0.080467358,0.258733015
Dmrta2,0.145596827,0.072226099,-0.270184189,-0.180084189,-0.449585277
Dmtf1,0.098162099,0.13260699,0.104073333,0.096792389,0.189874195
Dmtn,-0.193326613,0.094662833,0.009594522,-0.068488632,-0.000979379
Dmwd,-0.405542404,0.015333258,-0.016150847,-0.029034392,-0.101316915
Dmxl1,0.242721496,0.138465825,0.201764045,0.237238793,0.216225739
Dmxl2,0.026886539,-0.002471129,0.065531027,0.1072815,0.023074036
Dna2,-0.158129231,-0.506036578,0.177684339,-0.196312686,0.570606593
Dnaaf10,0.104319517,0.109907267,-0.035117216,0.001145427,-0.063324649
Dnaaf11,0.142412191,0.265023662,0.042002981,-0.114135951,0.206963973
Dnaaf2,-0.18511744,0.053036056,-0.221010385,-0.238400109,-0.128044363
Dnaaf4,-0.034290501,0.106612037,0.050067842,0.059359683,0.18293145
Dnaaf5,0.144618164,0.002126139,0.057293312,-0.171749984,-0.181716254
Dnaaf9,-0.090468902,-0.006629258,0.014437594,0.07449209,-0.012015033
Dnah1,-0.179060105,0.000409865,-0.133466043,0.064008964,0.073327733
Dnah10,-0.145036222,-0.352768911,0.133346046,-0.066384841,0.161114185
Dnah11,0.127791697,-0.441050895,0.066493326,-0.020215881,0.037539765
Dnah12,-0.102736481,-0.099546057,0.080865049,-0.026763869,0.258404855
Dnah14,-0.126669496,-0.198801432,0.064748465,-0.149065559,0.561215562
Dnah17,-0.008225351,-0.672408195,0.03742928,-0.062976888,0.201413895
Dnah2,0.009069236,-0.359862803,0.02024135,0.048876714,0.049533899
Dnah3,0.179327042,-0.416400109,-0.104103952,0.034838246,0.265890986
Dnah5,-0.135212702,-0.282291687,0.239894061,0.090183287,0.21096955
Dnah6,0.139965708,-0.078960985,0.19517165,0.198996721,0.109445239
Dnah7a,-0.451129702,-0.24236546,-0.261613492,-0.089392242,0.214693854
Dnah7b,-0.125040186,-0.262776749,0.150986875,-0.090466554,0.118146417
Dnah7c,-0.052158827,-0.089895672,-0.118969085,-0.104575023,0.612540978
Dnah8,0.054663488,-0.462186613,0.05584084,-0.144442095,0.41814516
Dnah9,0.004679831,-0.294265011,0.165692772,0.130365578,0.052800534
Dnai1,-0.131217402,-0.21550626,0.08320675,-0.175098152,-0.139520584
Dnai2,0.22755255,-0.294976212,-0.202073561,-0.150887692,-0.167247121
Dnai3,-0.214495598,0.130669072,-0.134214241,-0.269028161,-0.176219243
Dnai4,0.175726084,-0.371473167,0.021163051,-0.046757927,0.059267157
Dnai7,0.235058415,-0.124125804,0.2191364,-0.238362635,0.301229836
Dnaja1,0.161487921,0.051609499,-0.041349422,0.017116321,-0.052922773
Dnaja2,0.044999398,-0.087844715,-0.085245037,-0.054139917,-0.205138846
Dnaja3,-0.03883474,-0.047050607,-0.187837804,-0.076543398,-0.025743741
Dnaja4,0.224108888,0.256137201,0.067874671,-0.126916881,0.201965383
Dnajb1,0.07204535,0.174241262,-0.183087312,-0.042507359,-0.363052529
Dnajb11,-0.070597207,0.065390505,-0.116748367,-0.218140692,-0.133248513
Dnajb12,0.191351473,0.187057654,-0.084730878,-0.043523215,-0.02135875
Dnajb13,0.138993241,-0.233690176,0.041857405,-0.084985978,-0.376088051
Dnajb14,-0.105610251,-0.005921579,0.121052127,0.08770018,0.11681747
Dnajb2,0.083037043,-0.000892628,-0.040870684,-0.092069502,-0.190134331
Dnajb3,-0.173627275,0.045127264,0.003469881,-0.199376667,0.148525816
Dnajb4,0.197686293,-0.104276642,0.071490242,0.014238743,0.134089037
Dnajb5,-0.344256831,0.300649945,-0.08868406,0.099212799,0.054309182
Dnajb6,0.137740315,0.106441126,0.015096672,0.026903921,-0.040896869
Dnajb9,0.040447273,-0.060200616,0.121961183,0.017371688,-0.00286634
Dnajc1,0.029607046,0.179874528,0.046973419,0.066520097,0.206312963
Dnajc10,0.216261286,0.350462724,0.105056106,0.156972206,0.055408297
Dnajc11,-0.118770461,-0.138421269,-0.268444918,-0.293085429,-0.247053667
Dnajc12,0.119514379,-0.112090504,0.096931312,-0.128681767,-0.170671029
Dnajc13,0.049260572,0.105437513,0.16422878,0.141529948,0.170021724
Dnajc14,-0.019630841,0.085154434,-0.13939087,-0.160073942,-0.193694784
Dnajc15,0.143299437,0.151397995,0.17028873,-0.017473106,0.149675053
Dnajc16,-0.367110857,-0.344126254,-0.053976606,-0.061041174,-0.172326211
Dnajc17,-0.598783363,0.077021577,-0.167962121,-0.267940227,-0.252899425
Dnajc18,0.004565784,-0.02736246,-0.022019659,-0.120042222,-0.143626826
Dnajc19,0.096885585,0.174930135,0.080677982,-0.074040991,0.027289917
Dnajc2,0.259139449,0.219413246,0.138210565,-0.035663524,0.283335727
Dnajc21,0.076018584,0.189989539,0.210880184,-0.07090451,0.271661265
Dnajc24,-0.04168272,0.523258352,0.053242006,-0.020488149,0.24906437
Dnajc25,0.205808044,0.016331773,0.13981183,0.181933767,-0.256185967
Dnajc27,0.012938884,-0.034396644,-0.056385775,-0.00670737,-0.076202896
Dnajc28,0.043755876,0.01287189,0.074070864,0.067171891,-0.075270972
Dnajc3,-0.039768623,0.105114494,0.020477455,0.08556722,0.014355561
Dnajc30,-0.174891422,-0.140906607,0.117270347,0.030908001,0.112451733
Dnajc4,-0.388943521,0.1905207,-0.001832114,-0.264578117,-0.417387222
Dnajc5,-0.134825374,0.210714802,-0.06764026,0.131844422,-0.100242412
Dnajc6,-0.129005467,0.149734728,-0.027531152,0.130976868,-0.031838997
Dnajc7,0.207626526,0.179110976,0.119079543,-0.049340369,0.05447228
Dnajc8,0.19054368,0.197397727,-0.024494923,-0.155956125,-0.046312036
Dnajc9,-0.143673541,0.158438196,-0.001001002,0.00765343,-0.28652063
Dnal1,0.127207248,0.172794086,-0.047109514,0.112698099,0.083297192
Dnal4,0.071223879,-0.129545772,-0.217625569,-0.296029864,-0.508543827
Dnali1,-0.262934514,-0.125727196,-0.145564405,-0.131615945,0.027985867
Dnase1,0.169238892,0.104070012,0.036945152,-0.07057388,0.030625631
Dnase1l2,-0.068821387,-0.142747117,0.010067164,-0.105388246,-0.144910968
Dnase2a,-0.163492333,-0.421170078,-0.061177979,0.018109708,0.014748283
Dner,-0.08699731,0.162412848,0.112836041,0.047503568,-0.168631447
Dnhd1,0.025175007,-0.591049297,0.188322945,0.014572,0.483764895
Dnlz,-0.129682093,-0.157800034,-0.25604233,-0.379957,-0.558121363
Dnm1,-0.299179806,0.124378777,-0.11357651,-0.133983122,-0.084233716
Dnm1l,0.039099845,0.139661198,0.102509495,0.068718208,0.12237311
Dnm2,-0.037659043,-0.290617497,-0.108406428,-0.336673706,-0.04775458
Dnm3,-0.013612551,-0.218040374,0.07255162,0.123536982,0.126963412
Dnmbp,-0.044042001,-0.012079499,-0.102839495,0.131023481,0.384523768
Dnmt1,0.076322262,-0.15055267,0.004324888,-0.17276194,-0.075717149
Dnmt3a,-0.138671464,-0.067123523,0.000783218,-0.004565298,-0.091206795
Dnmt3b,-0.095278983,-0.18427958,0.079520642,-0.148518362,0.27076316
Dnpep,-0.02553875,0.010140434,-0.288178727,-0.264148374,-0.440113809
Dnph1,-0.017101177,0.017433261,-0.248369066,-0.067880674,-0.021784941
Dnttip1,-0.111961819,-0.035029003,-0.036590488,-0.02513048,-0.030830213
Dnttip2,0.148794462,-0.004258943,0.106123759,0.063413454,0.112745821
Doc2a,-0.052263558,0.090399999,-0.031905292,0.06011256,-0.363993685
Doc2b,-0.279928609,-0.12255699,-0.082408651,0.172279087,-0.114923955
Dock1,-0.102809405,-0.188693775,-0.218606629,-0.053852706,-0.12306585
Dock10,-0.048915551,-0.21422241,-0.543181498,0.017457183,-0.06524595
Dock11,0.112996611,0.010585445,0.124829787,0.191823449,0.306285412
Dock2,-0.197596126,-0.537737766,-0.07214499,-0.376939935,0.600654666
Dock3,-0.085847307,-0.012269007,-0.02429556,0.085797301,0.069043085
Dock4,-0.034820254,0.075862392,0.183678222,0.206120907,0.215513226
Dock5,-0.191026885,-0.320346382,0.067641061,-0.145959569,0.179691122
Dock6,-0.32215789,-0.283520168,-0.041882638,-0.149842304,0.310076104
Dock7,0.062968825,-0.150947907,0.065721424,0.127536623,0.094846831
Dock8,-0.099969912,-0.498733225,-0.519477793,-0.351633532,0.171269256
Dock9,-0.074511142,-0.020329375,-0.056950842,-0.107910383,-0.318206483
Dohh,-0.062976549,-0.092547222,-0.322474685,-0.302767321,-0.429834961
Dok4,0.023345653,-0.04760967,-0.197672832,-0.108368276,-0.543345812
Dok5,0.122105993,-0.134445685,0.156004157,-0.071212036,0.151223669
Dok6,0.354113465,0.123254241,0.303471302,0.266465305,0.312247458
Dok7,0.151410893,-0.345343855,-0.273119683,-0.129272945,-0.184763789
Dolk,-0.056858662,-0.024195893,-0.094796808,-0.112424461,-0.119488005
Dolpp1,-0.250412861,-0.315274284,-0.07597061,0.122144292,-0.454576814
Donson,0.220003009,0.108866568,0.305800232,0.278233041,0.13500828
Dop1a,0.133640654,-0.01011001,0.164414343,0.159019951,0.157951919
Dop1b,-0.162976046,-0.179222662,-0.165636318,-0.081905529,-0.109079534
Dot1l,-0.074528911,0.280678891,0.1854226,0.225353198,0.198603592
Dpagt1,-0.066686892,-0.125163265,-0.138402035,-0.10660325,-0.101579424
Dpcd,0.062228409,-0.071792031,-0.253627684,-0.196544027,-0.283656385
Dpf1,-0.053644188,-0.374621034,-0.29825504,-0.105438063,-0.12805212
Dpf2,0.09836194,-0.13129049,-0.078902936,-0.022002261,0.464856363
Dpf3,-0.144172443,-0.134784598,0.048673939,-0.013965307,0.042902529
Dph1,-0.206253868,-0.146382654,-0.344342737,-0.054136835,-0.384901931
Dph2,-0.321639671,0.070625621,0.190682901,0.173964442,-0.326076106
Dph3,0.196415764,-0.079275379,0.045126952,-0.061307691,-0.407462052
Dph5,0.18257226,-0.022004556,-0.042069454,-0.088447218,0.336281208
Dph6,0.23729787,-0.119806219,0.109335565,0.140046855,0.381358669
Dph7,-0.29517583,0.190903635,-0.34675982,-0.122494643,-0.227054094
Dpm1,0.237694287,0.251405282,-0.002441289,0.154677397,0.180338783
Dpm2,0.019094666,0.24621501,-0.13586034,-0.097078881,-0.350120034
Dpm3,0.008592184,0.157192699,-0.136940123,-0.374224886,-0.672791651
Dpp10,0.038539824,0.064909306,0.042269819,-0.00603477,-0.030989251
Dpp3,-0.160379618,-0.094882332,-0.221284646,-0.160766468,-0.171941446
Dpp4,0.07113353,-0.184977581,0.281206205,0.054830674,0.357561129
Dpp6,-0.153917901,0.031068526,-0.027538755,-0.053609636,-0.141786504
Dpp7,-0.000645905,0.046628499,-0.086888907,0.041864458,-0.398467736
Dpp8,-0.032245113,-0.010661797,-0.010560393,0.000436172,-0.043960587
Dpp9,-0.35850747,-0.416173097,-0.137226357,-0.204138111,-0.270434224
Dpy19l1,0.248061849,0.173864808,-0.097809534,-0.075315696,0.010452637
Dpy19l2,-0.360200722,-0.052861223,-0.106524902,-0.074096057,0.615685193
Dpy19l3,-0.194694474,0.202807241,0.010193882,-0.000859911,0.079193928
Dpy19l4,0.114295997,0.125226207,0.13799833,0.150780014,0.110397881
Dpy30,0.262172011,0.228495096,0.06142252,-0.015148065,-0.523851843
Dpyd,-0.236170976,-0.504192468,0.158577153,0.069340938,0.003728228
Dpysl2,-0.145472713,0.018110636,-0.104941954,-0.011623868,-0.177762433
Dpysl3,-0.294044925,-0.067515957,-0.181052137,-0.056948366,-0.156923786
Dpysl4,-0.248277396,0.159219482,-0.240299609,-0.186454404,-0.38175677
Dpysl5,-0.292943621,-0.319186959,-0.31693169,-0.103125555,-0.303668571
DQ267100,0.185649849,-0.125564141,0.075848658,0.166989551,0.051096027
Dr1,0.075334978,0.095818913,0.214420089,0.265989923,0.155114344
Dram1,0.096878638,-0.190288036,-0.052084114,-0.017082332,0.192735585
Dram2,0.193965529,0.049642289,0.008001482,0.180811769,0.190281183
Drap1,-0.422938348,0.202614567,-0.110951603,-0.394477218,-0.505134146
Draxin,-0.008178167,0.133723489,0.047411065,-0.023506019,0.238032956
Drc1,0.292063857,0.021355819,0.190887637,0.028679008,0.039193514
Drc3,-0.148811468,-0.084177334,-0.073909952,-0.022638698,-0.227896016
Drc7,0.159509932,-0.515120678,0.084998372,-0.174668957,0.387071365
Drd1,0.116101906,0.217694795,0.572418819,0.176437979,0.13162909
Drg1,-0.056984968,0.013488392,-0.165077466,-0.134585728,-0.278420419
Drg2,0.017409371,0.203027427,-0.125169403,0.029954035,-0.149416865
Drosha,-0.092556391,-0.185659725,0.025942052,0.043753231,0.150040888
Drp2,-0.117833449,-0.357188502,0.004069849,-0.0299937,-0.059268186
Dsc1,0.074670296,-0.362119676,0.183052297,-0.193980697,0.22880666
Dsc2,0.193959392,-0.015464216,-0.075793626,-0.019041082,0.128480106
Dsc3,-0.087685282,0.114426573,0.084820978,-0.114939383,0.70326529
Dscam,-0.118396629,-0.122121153,-0.044331277,0.086920285,-0.028168289
Dscaml1,-0.014743403,-0.232160718,-0.010829898,-0.057281046,0.09669281
Dse,0.071713218,-0.314479993,0.005827676,0.140949464,0.18220856
Dsel,0.073649165,0.134054741,0.180426903,0.143233694,0.097584193
Dsg1a,-0.548374939,-0.286813619,0.388198133,-0.277605427,0.0618196
Dsg1b,-0.095837611,0.068987062,0.093485202,-0.199992766,0.121814069
Dsg2,-0.269099268,-0.916153366,-0.258782032,-0.454638006,0.384121872
Dsg3,0.147961878,-0.467913778,-0.038977121,-0.240238402,0.702006309
Dsn1,0.291077954,0.198846246,0.261391955,0.063776513,-0.134374902
Dsp,-0.032029445,-0.47046542,-0.390095791,-0.24558077,-0.064209133
Dst,-0.073659571,0.065400998,0.098761102,0.01799074,0.035150059
Dstn,-0.046232464,0.073083456,-0.126747551,-0.066212418,-0.125307373
Dstyk,0.091779085,0.155057408,-0.070246141,0.045726485,0.007248685
Dtd1,0.08754081,0.327223355,-0.09580399,-0.044687345,-0.137743539
Dtd2,-0.254080648,-0.156616158,-0.10910223,-0.054716526,-0.09640477
Dtl,-0.127280242,-0.275736943,0.115859391,-0.059365112,0.257362869
Dtna,0.090829739,0.141182169,0.248832633,0.155404449,0.196736548
Dtnb,-0.175319319,0.110823668,-0.186307046,-0.113732738,-0.152563532
Dtnbp1,0.101605843,-0.153242866,-0.128725473,-0.108343301,-0.132783682
Dtwd1,0.314102911,0.043956314,0.121977399,0.01653988,0.055209186
Dtwd2,0.26756739,0.145729696,-0.007533501,-0.022952373,0.246420153
Dtx1,-0.263909959,-0.322831456,-0.30335809,-0.331511357,-0.19516653
